mmsi,name,operator,com_score_reported,compliance score (calculated speed),total distance (km),average speed (knots),average speed calculated (knots),total distance (nautcal miles),distance (nautcal miles) over 10 knots,distance (nautcal miles) 0-10 knots,distance (nautcal miles) 10-12 knots,distance (nautcal miles) 12-15 knots,distance (nautcal miles) over 15 knots,number_of_distinct_trips,gt,ship_type,ship_type_ihs,noaa compliance score (reported speed),noaa compliance score (calculated speed),grade,noaa_grade
309933000,CARNIVAL IMAGINATION,Carnival Cruise Line,69.49335533249234,43.326415039404566,1693.972769973,9.156559766763849,12.074378201853394,914.6724549563112,321.48532976359803,635.6365792512203,189.63979057313512,23.209246569113002,66.18683856284281,27,70367,69,Passenger/Cruise,69.49335533249234,0,D,B
303656000,ALASKAN LEGEND,Alaska Tanker Co LLC,69.40604932369753,35.480333886149126,1665.8390696,10.090119184928874,14.56496217858516,899.4814665040072,404.88419251818124,624.2945502992891,253.10918198052082,5.9160610087370005,16.1616732154603,7,110693,84,Crude Oil Tanker,69.40604932369753,0,D,B
235335000,EVER EAGLE,Evergreen Marine Corp,65.16233095335136,41.20814406844191,1645.9349741,10.849262315578894,10.940615875218805,888.7341108101137,350.5631192355985,579.1198625814108,94.919716516207,123.120852591352,91.573679121144,11,76067,70,Container Ship (Fully Cellular),65.16233095335136,41.20814406844191,D,B
211311970,DALLAS EXPRESS,Hapag-Lloyd AG,68.45513798771303,53.80740016729162,1409.1110848,10.178308621636463,10.2240310461285,760.8593940153536,253.1088128119199,520.8473480656875,182.6760964616775,22.935325843056003,34.4006236449326,11,54437,74,Container Ship (Fully Cellular),68.45513798771303,53.80740016729162,D,B
538007680,MELINA,Maersk A/S,63.12453806344334,49.40438607046698,1347.8478343,10.266423917209659,10.459918028746646,727.7798730651251,292.654410521847,459.4076829910744,133.27919521987292,84.6509003593528,50.442094494825,11,40030,70,Container Ship (Fully Cellular),63.12453806344334,49.40438607046698,D,B
477293900,CSCL SUMMER,COSCO Shipping Lines Co Ltd,64.41301065841455,43.522072216626555,1323.741063,10.128684418665964,10.287993283153178,714.7632531542911,294.7370749948394,460.400530436704,202.2965949642275,52.0661277533595,0,9,116603,70,Container Ship (Fully Cellular),64.41301065841455,43.522072216626555,D,B
372923000,MAERSK EDIRNE,NA,68.67793884778001,51.60289463877288,1284.68788259,9.81231884057971,9.915440910929952,693.6762150196487,243.457043801917,476.40252675278924,179.7683641397644,35.166474463659,2.338849663436,8,NA,71,NA,68.67793884778001,51.60289463877288,D,B
368926053,NOT NAMED,NA,68.92298843134338,0.40125613232580937,1086.0411216,7.415942028985508,453.5247917391304,586.4155058957712,204.629623621225,404.17509128814623,79.154832268072,2.635707762853,100.44987457670001,2,NA,0,NA,68.92298843134338,0,D,B
235479000,EVER EXCEL,Evergreen Marine Corp,68.15280830302675,47.19561110066508,1072.8214891,10.242340286831812,10.292324550195568,579.2774727899687,226.5243537291328,394.7938655731653,140.0520181495424,4.46543359086,39.966155476401,8,76067,74,Container Ship (Fully Cellular),68.15280830302675,47.19561110066508,D,B
374196000,MSC CATERINA,MSC Mediterranean Shipping Co,66.54370464800068,44.06998278411393,1062.8302795,10.520191322172874,10.64780714964127,573.8826492279816,211.672408582206,381.8827751283897,82.5795654261215,47.229603044701,62.1907056287693,8,96333,70,Container Ship (Fully Cellular),66.54370464800068,44.06998278411393,D,B
255805930,MSC CLEA,MSC Mediterranean Shipping Co,66.89641079149939,49.20680975561022,920.9090192,9.837944664031621,9.882828580668344,497.2512712801744,205.99098583382332,332.6432531015385,158.2910455768829,6.316972601753,0,9,94469,70,Container Ship (Fully Cellular),66.89641079149939,49.20680975561022,D,B
308717000,SHEILA ANN,CSL Americas,64.68782282406198,53.3806898632198,881.1812176,10.285350076103501,10.306010277777778,475.7999667116432,176.7574783785756,307.7846394633736,14.96973547058,66.7674361823876,86.27815559530201,7,41428,70,"Bulk Carrier, Self-discharging",64.68782282406198,53.3806898632198,D,B
220580000,MAERSK LAUNCHER,Maersk Supply Service AS,69.766285004527,66.6560411172902,755.7541900961,6.57855183763028,6.6482764129917715,408.0747652217199,125.4213668736633,284.6986037361396,115.00254450669931,8.373616978881001,0,9,6798,52,Anchor Handling Tug Supply,69.766285004527,66.6560411172902,D,B
369960001,FA2805,NA,67.8750485233604,64.91336949666326,748.408986936,7.341599413059428,7.04395365622157,404.1086713590018,137.12229505288602,274.28895677202945,74.61075350819641,30.5114571644817,24.697503914294202,9,NA,99,NA,67.8750485233604,64.91336949666326,D,B
477220400,MSC ANTALYA,MSC Mediterranean Shipping Co,61.42259431805998,43.14872439869974,609.0488265,10.201083032490974,10.268631847172081,328.8601772104605,137.1740864324292,201.99445252163432,46.2460142957461,80.6197103930801,0,5,94402,71,Container Ship (Fully Cellular),61.42259431805998,43.14872439869974,D,B
477698600,COSCO DENMARK,COSCO Shipping Lines Co Ltd,63.789188547219986,46.226386639280854,558.576939,10.141732804232804,10.338894186507936,301.607528251623,120.5178832853402,192.3929948690376,93.44368412148,15.7708492611054,0,3,153666,71,Container Ship (Fully Cellular),63.789188547219986,46.226386639280854,D,B
365903144,NOT NAMED,NA,63.54219278566059,0,544.8704,6.936,887.92728,294.2065865728,107.2612701446,186.94531642820002,0,0,107.2612701446,1,NA,0,NA,63.54219278566059,0,D,B
311695000,AMBER ARROW,Kawasaki Kisen Kaisha Ltd,63.509942573757115,40.42947055655551,522.3682848,10.320667613636363,10.427410139914773,282.0564119557536,116.5410112654051,179.1338652586989,19.2407471224199,48.6985968839502,34.9832026906846,5,57718,70,Vehicles Carrier,63.509942573757115,40.42947055655551,D,B
303273000,BOLD HORIZON,Bold Horizon LLC,62.31053761723784,56.492461370350945,521.5766967,9.574943310657597,9.818467603174604,281.62898842004194,128.8844580910315,175.4845367705166,106.14445164952531,0,0,7,797,90,Research Survey Vessel,62.31053761723784,56.492461370350945,D,B
368515000,ACHIEVEMENT,Crowley Marine Services Inc,68.90279133403118,63.57926822673527,495.311591,8.211234817813764,8.427011113360324,267.446960741587,95.6609741834329,184.27842128898402,83.168539452603,0,0,4,1052,31,Articulated Pusher Tug,68.90279133403118,63.57926822673527,D,B
211331640,SEOUL EXPRESS,Hapag-Lloyd AG,62.882483820606204,58.75575894815886,494.20513677,7.089549071618037,7.170681227586207,266.8495230349189,99.04791488712121,167.8016081477977,3.709125000229,23.012862588342,72.3259272985502,4,54465,79,Container Ship (Fully Cellular),62.882483820606204,58.75575894815886,D,B
370567000,NOT NAMED,EUKOR Car Carriers Inc,60.320735316255025,0.25037306569193174,493.482794,16.79056603773585,105.52319081761006,266.459488999858,105.729165915208,160.73032308465,0.398716127854,1.5403682712770002,103.790081516077,2,68701,0,Vehicles Carrier,0,0,D,F
311027100,SEABOURN SOJOURN,Seabourn Cruise Line Ltd,65.44825447346105,51.29360364379397,485.69758327,9.457296466973887,9.710058595852535,262.2558099697194,106.5295752778312,171.6418498804184,30.5311266100863,54.468781219717705,5.614052259497,5,32477,69,Passenger/Cruise,65.44825447346105,51.29360364379397,D,B
636015173,JUPITER SPIRIT,Nissan Motor Car Carrier,61.05105562273793,50.54113413522927,481.0947195,9.410934744268078,9.666094105820106,259.7704614570615,116.7689304628385,158.59260891559362,99.64562628179391,1.5322262596740002,0,4,45961,70,Vehicles Carrier,61.05105562273793,50.54113413522927,D,B
371862000,TRITON ACE,Triton Navigation BV,64.43562216788344,41.81816565285812,377.1934702,10.710575916230367,10.922126691099477,203.6682545887814,87.16019873494011,131.2349070027501,33.4949932396893,11.090932762800001,27.847421583542,2,60876,70,Vehicles Carrier,64.43562216788344,41.81816565285812,D,B
319819000,RUBY ACE,Mitsui OSK Lines Ltd,62.15465830772307,53.89864013839082,370.5445588,10.524302788844622,11.0400803187251,200.0781283359716,78.3544779810628,124.3578770157108,51.4424502585224,21.2732672467062,3.0045338150322,3,60148,70,Vehicles Carrier,62.15465830772307,53.89864013839082,D,B
538007512,OLYMPIC FRIENDSHIP,Olympic Shipping & Management,62.275068599812,46.8938951374097,368.8705809,9.756119402985075,9.750233731343284,199.1742522510213,92.6587229286268,124.0359022224861,75.1383500285352,0,0,3,81349,80,Crude Oil Tanker,62.275068599812,46.8938951374097,D,B
538004494,LA BAMBA,Far East Shipping & Trading Co,63.04144570483494,52.568063093245684,367.7381905,9.358449477351916,9.76166444250871,198.56281012780852,88.5231503649636,125.17686613671691,73.38594399109161,0,0,2,22863,79,Bulk Carrier,63.04144570483494,52.568063093245684,D,B
374220000,SM OSPREY,Parakou Tankers Singapore Pte,60.52902890126825,49.02125064467359,367.4840326,9.951109139307897,9.962356353149955,198.4255757905982,101.1195674230599,120.1050741177991,78.3205016727991,0,0,3,29762,82,Chemical/Products Tanker,60.52902890126825,49.02125064467359,D,B
636017472,HYUNDAI SATURN,NA,69.80099347010761,46.55771764915343,364.2334452,9.959565217391305,9.779295239130434,196.6703983698564,84.59377571652921,137.2778919237781,56.906031458928304,0.843782164588,1.642692822562,2,NA,70,NA,69.80099347010761,46.55771764915343,D,B
255805891,MSC BRANKA,MSC Mediterranean Shipping Co,63.4088025256085,38.90037890284182,361.0050253,10.85446898002103,10.90233294426919,194.92719044591212,75.2881838303749,123.6009972585652,23.4380583694631,2.659362739066,45.228772078817805,3,95514,70,Container Ship (Fully Cellular),63.4088025256085,38.90037890284182,D,B
477261800,NOT NAMED,NA,63.413507368164716,0.7956637717342866,349.593773,10.111538461538462,210.2417073076923,188.76560488776101,69.0627141237,119.70289076406101,0,69.0627141237,0,1,NA,0,NA,63.413507368164716,0,D,B
351340000,PALMELA,Mitsui OSK Lines Ltd,64.14418126128975,50.292726220571815,343.2686686,9.625757575757575,9.741648585858586,185.35032049125022,66.4588749469612,118.891445544289,1.8581939809180001,64.6006809660432,0,2,55926,70,Vehicles Carrier,64.14418126128975,50.292726220571815,D,B
477066200,GLENGYLE,Uni Ships & Management Ltd,60.62079871590169,51.9614834851306,334.0658843,10.057854821235104,10.181272296858072,180.3812126889751,74.8255253466325,109.34853186548611,60.275009521089004,10.7576713024,0,3,23269,70,Bulk Carrier,60.62079871590169,51.9614834851306,D,B
636014805,CHANTAL,Panamax International LLC,67.5380863941291,50.19781377440903,299.70447547,8.866159052453469,8.990327535600677,161.8275294613548,79.7265708131178,109.2952166570945,52.5323128042603,0,0,4,41676,80,Crude/Oil Products Tanker,67.5380863941291,50.19781377440903,D,B
367344710,SERENGETI,NA,64.502682519598,54.781324900031855,281.2825489,9.679234338747099,10.010327296983759,151.8804812563973,64.3475295240041,97.9669846340515,27.4958584426141,26.4176381797317,0,2,NA,37,NA,64.502682519598,54.781324900031855,D,B
636015660,CAP CAPRICORN,Hamburg Sudamerikanische,68.9328317541308,59.24196749393879,256.397659,9.81195652173913,9.87259193236715,138.443710760663,56.4944017194623,95.4331702128233,36.226371771707704,6.784168776132001,0,2,42814,70,Container Ship (Fully Cellular),68.9328317541308,59.24196749393879,D,B
636015560,ANTARCTIC,Tsakos Shipping & Trading SA,62.95601311568739,58.193357671112636,249.4370827,9.801918465227818,10.321546091127098,134.6852988634439,55.4070467340324,84.79249441737251,46.5118172542694,3.3809871918020002,0,3,85421,80,Crude Oil Tanker,62.95601311568739,58.193357671112636,D,B
566088000,DON CARLOS,EUKOR Car Carriers Inc,60.74255091816424,49.82359859634401,233.480285,10.701841359773372,10.702983937677054,126.069314247745,60.201283252352,76.577717399117,9.881021955222,38.06142314161,1.549151751796,3,67141,70,Vehicles Carrier,60.74255091816424,49.82359859634401,D,B
367539660,NRC PATRIOT II,NA,68.94743499696912,63.611805565429016,227.90531569,5.730963972736125,5.795295236016553,123.05907054402533,41.6375212575641,84.84607267121623,38.212997872809105,0,0,5,NA,53,NA,68.94743499696912,63.611805565429016,D,B
636012800,NS STREAM,Trafigura Maritime Logistics,60.79636553533136,55.75244537455566,220.3968708,9.437905236907731,9.693350149625935,119.0048331665556,47.0683327916142,72.3506133766504,36.8555844197475,9.798635370157701,0,2,27357,89,Chemical/Products Tanker,60.79636553533136,55.75244537455566,D,B
538005608,STI PONTIAC,Scorpio MR Pool Ltd,64.17158057254692,33.911471089332295,199.8019886,10.119875776397516,12.925908627329193,107.8844823584902,47.7104114270586,69.2311775219537,35.6095159316215,3.043788904915,0,2,29785,89,Chemical/Products Tanker,64.17158057254692,0,D,B
210857000,N.MARS,Straits Tankers Pte Ltd,69.99101630045271,50.7302228242791,184.785788,9.613613445378151,10.014722201680673,99.77637973111601,35.670476266986,69.83450220160701,29.797189571875002,0.144687957634,0,2,42432,80,Products Tanker,69.99101630045271,50.7302228242791,D,B
565585000,TORM THYRA,TORM A/S,66.03339780998361,63.26890370806265,183.9872256,9.911970534069981,9.922600460405157,99.3451903732992,46.478414866301,65.6010047642862,33.744185609013,0,0,2,30128,89,Chemical/Products Tanker,66.03339780998361,63.26890370806265,D,B
538006409,STAR PISCES,Starbulk SA,69.53603971077975,45.91872261949421,183.0830633,9.866479400749064,9.847946666666667,98.8569816102781,40.1691396215615,68.7412299894012,30.1157516208769,0,0,1,34229,70,Bulk Carrier,69.53603971077975,45.91872261949421,D,B
311000743,LONDON VOYAGER,Chevron Transport Corp Ltd,68.23611557270792,57.08178935199295,166.10635491,9.410035842293906,9.713887548387097,89.69028907813887,29.9025565648722,61.201169312854674,20.9275112893176,7.5616084759666,0,7,163214,89,Crude Oil Tanker,68.23611557270792,57.08178935199295,D,B
311066100,STORVIKEN,Viken Shipping AS,67.00706946749057,71.32759343697852,148.7978552,7.050697674418605,7.219608497674418,80.3444435002264,27.175146500821,53.8364570694654,26.507986430761,0,0,4,82647,80,Crude Oil Tanker,67.00706946749057,71.32759343697852,D,B
636092308,BELO HORIZONTE,Rudolf A Oetker A/S & Co KG,62.28587290697183,56.75395458235325,147.3547768,9.778125,10.0706106875,79.56524321659761,32.2560640090216,49.557906268013,30.0073369485846,0,0,1,43951,70,Bulk Carrier,62.28587290697183,56.75395458235325,D,B
314199000,IT INTREPID,IT International Telecom Inc,69.10437006154419,65.66157749317547,146.0204035,7.988759689922481,8.022278643410854,78.8447390126495,28.1496093285275,54.485160221360005,8.0279328357734,16.3316459555161,0,6,6141,90,Cable Repair Ship,69.10437006154419,65.66157749317547,D,B
477430300,NEW ODYSSEY,Associated Maritime Co HK Ltd,62.25251487793224,54.83266059923576,136.856280711,8.633957845433255,8.752516834449649,73.89650676386943,33.760622818019904,46.00243386745003,27.894072896419402,0,0,4,165209,80,Crude Oil Tanker,62.25251487793224,54.83266059923576,D,B
232012089,HELLESPONT PRIDE,Penfield Marine LLC,66.2975499067707,41.17238904587821,78.97735306,8.61010101010101,8.63945516060606,42.64437462621842,14.372199075971,28.27217555024742,14.372199075971,0,0,2,42010,89,Crude/Oil Products Tanker,66.2975499067707,41.17238904587821,D,B
352865000,NEW ASPIRATION,Hsin Chien Marine Co Ltd-CHT,60.57933339603683,47.23670045208452,73.456839,10.000510204081634,10.108863214285714,39.663534415923,21.8135969250276,24.0279047504738,15.635629665449201,0,0,1,34795,70,Bulk Carrier,60.57933339603683,47.23670045208452,D,B
240561000,CAP CHARLES,Euronav NV,60.10108047481736,64.19560660879742,69.0282076,6.338518518518518,6.347848222222222,37.2722638910732,14.871230575113001,22.401033315960202,14.871230575113001,0,0,2,81324,80,Crude Oil Tanker,60.10108047481736,64.19560660879742,D,B
563417000,MARINER,Maersk A/S,65.16215247852654,41.46149580047593,66.2457805,9.74895104895105,9.728223636363635,35.769872901438504,12.461453780028,23.308419121410502,12.461453780028,0,0,1,27279,70,Container Ship (Fully Cellular),65.16215247852654,41.46149580047593,D,B
431556000,ORION LEADER,NYK Line,69.72669068683624,74.56733390031518,58.5106333,7.70702479338843,7.817873388429752,31.5932260247681,10.201055009079,22.0289109882831,9.564315036485,0,0,1,57542,70,Vehicles Carrier,69.72669068683624,74.56733390031518,D,B
308371000,LARVIK,Bergshav Management AS,62.76781885921896,41.04605726377995,47.341653,10.251724137931035,11.406782413793103,25.562456928921,14.834121490331,16.044996661111,9.51746026781,0,0,1,35711,84,Crude Oil Tanker,62.76781885921896,41.04605726377995,D,B
205559000,FRATERNITY,Euronav NV,63.583972652240526,65.65687477154644,46.380048099999996,10.248717948717948,10.325976923076922,25.0432316319317,9.119750079847,15.9234815520847,0,9.119750079847,0,2,81482,80,Crude Oil Tanker,63.583972652240526,65.65687477154644,D,B
636013615,SOCRATES,Panamax International LLC,60.730323634735115,48.639076126020456,45.548432418,8.0525,8.091777204125,24.59419492312603,10.074194271757001,14.936134172172027,9.658060750954,0,0,5,41676,80,Crude/Oil Products Tanker,60.730323634735115,48.639076126020456,D,B
338926776,CG26226,NA,69.6150729281882,63.31971550849856,44.62813805,8.202631578947368,7.6492652236842105,24.09727553706385,7.629061200303401,16.77533593883345,0.16450113979199998,0.5118269141667,6.6456115442717,1,NA,51,NA,69.6150729281882,63.31971550849856,D,B
564548000,M/V ATLANTIC TULUM,Pacific Carriers Ltd,65.31501115558264,84.10880388590533,37.1632315,8.153846153846153,7.902138974358974,20.066546991045502,6.9600795853039,13.1064674057416,4.4723724162798995,2.487707169024,0,2,32379,70,Bulk Carrier,65.31501115558264,84.10880388590533,D,B
368011970,TECLUTSA,NA,61.075656681942014,68.98379217604065,28.788442,7.641228070175439,7.597825263157895,15.544520776994,6.050602634384,9.493918142610001,6.050602634384,0,0,2,NA,52,NA,61.075656681942014,68.98379217604065,D,B
538005249,NOT NAMED,Ardmore MR Pool LLC,66.77441839991992,100,0.9950652,7.76,5.8162519999999995,0.5372924201964,0.1785185315034,0.358773888693,0.029044395021400004,0.149474136482,0,1,30030,0,Chemical/Products Tanker,66.77441839991992,100,D,B
538007127,ARISTOKLIS,Capital Ship Management Corp,68.99306084631546,68.99306084631546,0.73267148,1.5999999999999999,1.4873595800000001,0.39561109432636005,0.122666891303,0.27294420302336003,0.122666891303,0,0,5,60751,80,Crude/Oil Products Tanker,68.99306084631546,68.99306084631546,D,B
